,noun,gender,lang
8642,dikkenek,m,fr
8643,diholoside,m,fr
8644,dieu,m,fr
8645,dihydroxyde,m,fr
8646,didyme,m,fr
8647,didrachme,m,fr
8648,dictionnaire,m,fr
8649,didacticiel,m,fr
8650,didacticien,m,fr
8651,dicyanure,m,fr
8652,dicton,m,fr
8653,dico,m,fr
8654,dictame,m,fr
8655,dicible,m,fr
8656,diascope,m,fr
8657,dictaphone,m,fr
8658,dictateur,m,fr
8659,diamant,m,fr
8660,diagnostic,m,fr
8661,dialcool,m,fr
8662,diaire,m,fr
8663,diagraphe,m,fr
8664,diadoche,m,fr
8665,diacide,m,fr
8666,devis,m,fr
8667,destrier,m,fr
8668,deuton,m,fr
8669,destin,m,fr
8670,dessuintage,m,fr
8671,dessin,m,fr
8672,design,m,fr
8673,dessaisissement,m,fr
8674,desiderata,m,fr
8675,descendant,m,fr
8676,dentier,m,fr
8677,derny,m,fr
8678,denim,m,fr
8679,dendrographe,m,fr
8680,demi-tour,m,fr
8681,demi-ton,m,fr
8682,demi-sommeil,m,fr
8683,demi-plan,m,fr
8684,demi-soupir,m,fr
8685,demi-dieu,m,fr
8686,delphinium,m,fr
8687,delphinarium,m,fr
8688,deltaplane,m,fr
8689,delco,m,fr
8690,dehors,m,fr
8691,dealeur,m,fr
8692,dealer,m,fr
8693,deal,m,fr
8694,dauphinat,m,fr
8695,dazibao,m,fr
8696,dauphin,m,fr
8697,datura,m,fr
8698,dattier,m,fr
8699,datage,m,fr
8700,datagramme,m,fr
8701,dataire,m,fr
8702,datathon,m,fr
8703,das,m,fr
8704,datif,m,fr
8705,dasyure,m,fr
8706,darwinisme,m,fr
8707,daron,m,fr
8708,dartois,m,fr
8709,darmstadtium,m,fr
8710,darlu,m,fr
8711,danseur,m,fr
8712,danois,m,fr
8713,dashi,m,fr
8714,dan,m,fr
8715,dard,m,fr
8716,damma,m,fr
8717,damier,m,fr
8718,dandysme,m,fr
8719,damedieu,m,fr
8720,daimyo,m,fr
8721,dahlia,m,fr
8722,damasquineur,m,fr
8723,dahu,m,fr
8724,dam,m,fr
8725,dahut,m,fr
8726,dalot,m,fr
8727,daguet,m,fr
8728,dahir,m,fr
8729,czimbalum,m,fr
8730,dadais,m,fr
8731,cynocrambe,m,fr
8732,cynisme,m,fr
8733,cyclone,m,fr
8734,cymbalum,m,fr
8735,cyclisme,m,fr
8736,cyclomoteur,m,fr
8737,cybermonde,m,fr
8738,cybercommandement,m,fr
8739,cyberconflit,m,fr
8740,cyberlundi,m,fr
8741,cybercriminel,m,fr
8742,cyberespionnage,m,fr
8743,cybercarnet,m,fr
8744,cyberattaquant,m,fr
8745,cyclamen,m,fr
8746,cyanohydrure,m,fr
8747,cyan,m,fr
8748,cyanoborohydrure,m,fr
8749,cyanure,m,fr
8750,cyane,m,fr
8751,cursus,m,fr
8752,cuvier,m,fr
8753,cuvage,m,fr
8754,curseur,m,fr
8755,cuvaison,m,fr
8756,cuveau,m,fr
8757,curleur,m,fr
8758,curry,m,fr
8759,curateur,m,fr
8760,curcumine,m,fr
8761,curieux,m,fr
8762,cumulus,m,fr
8763,cumulateur,m,fr
8764,cumulard,m,fr
8765,cumin,m,fr
8766,cumul,m,fr
8767,culturisme,m,fr
8768,cul-de-sac,m,fr
8769,culturalisme,m,fr
8770,cultivateur,m,fr
8771,culte,m,fr
8772,cubitus,m,fr
8773,culbuteur,m,fr
8774,cul-rond,m,fr
8775,cuisinier,m,fr
8776,cuberdons,m,fr
8778,cryptogame,m,fr
8779,cuissot,m,fr
8780,crumble,m,fr
8781,crux,m,fr
8782,cryophore,m,fr
8783,crustacyanine,m,fr
8784,cryptage,m,fr
8785,crossman,m,fr
8786,crocodile,m,fr
8787,crocheteur,m,fr
8788,crooner,m,fr
8789,croc-en-jambe,m,fr
8790,croquembouche,m,fr
8791,croc,m,fr
8792,crochet,m,fr
8793,croche-pied,m,fr
8794,croassement,m,fr
8795,crochetage,m,fr
8796,cristal,m,fr
8797,cristallisoir,m,fr
8798,croate,m,fr
8799,crissement,m,fr
8800,crincrin,m,fr
8801,criquet,m,fr
8802,crin,m,fr
8803,criosphinx,m,fr
8804,cribleur,m,fr
8805,criminel,m,fr
8806,creuset,m,fr
8807,crevettier,m,fr
8808,crayonneur,m,fr
8809,crayon,m,fr
8810,craquement,m,fr
8811,crassier,m,fr
8812,craqueur,m,fr
8813,crash,m,fr
8814,crabe,m,fr
8815,craquelin,m,fr
8816,coyote,m,fr
8817,crachoir,m,fr
8818,crachement,m,fr
8819,couyon,m,fr
8820,coyote-garou,m,fr
8821,covoiturage,m,fr
8822,couturier,m,fr
8823,couvrepied,m,fr
8824,couvert,m,fr
8825,couvre-chef,m,fr
8826,couvoir,m,fr
8827,couvent,m,fr
8828,coutumier,m,fr
8829,couvercle,m,fr
8830,coutelas,m,fr
8831,cout,m,fr
8832,court-courrier,m,fr
8833,couscous,m,fr
8834,courgeron,m,fr
8835,courant,m,fr
8836,courette,m,fr
8837,coupon,m,fr
8838,coupe-herbe,m,fr
8839,coupleur,m,fr
8840,coupletier,m,fr
8841,coupeur,m,fr
8842,coupe-tifs,m,fr
8843,coupe-coupe,m,fr
8844,coupe-boulons,m,fr
8845,coulomb,m,fr
8846,couloir,m,fr
8847,counoise,m,fr
8848,coulommiers,m,fr
8849,cottage,m,fr
8850,cosy,m,fr
8851,cosinus,m,fr
8852,couguar,m,fr
8853,couchage,m,fr
8854,corpus,m,fr
8855,corsage,m,fr
8856,coroner,m,fr
8857,corrine,m,fr
8858,corp,m,fr
8859,corporal,m,fr
8860,corner,m,fr
8861,corned-beef,m,fr
8862,corniaud,m,fr
8863,cornichon,m,fr
8864,cornier,m,fr
8865,cormier,m,fr
8866,cornac,m,fr
8867,coris,m,fr
8868,corgi,m,fr
8869,corindon,m,fr
8870,cordonnier,m,fr
8871,cordial,m,fr
8872,cordier,m,fr
8873,cordon-bleu,m,fr
8874,cordon,m,fr
8875,cor,m,fr
8876,coquillier,m,fr
8877,cordaite,m,fr
8878,cordeau,m,fr
8879,corbillard,m,fr
8880,cordelier,m,fr
8881,coquetier,m,fr
8882,corail,m,fr
8883,coquillage,m,fr
8884,coquemar,m,fr
8885,coquebin,m,fr
8886,coquetisme,m,fr
8887,coq,m,fr
8888,coprolithe,m,fr
8889,coqueleux,m,fr
8890,coprah,m,fr
8891,coquelet,m,fr
8892,coquelicot,m,fr
8893,coproducteur,m,fr
8894,coproduit,m,fr
8895,coponnier,m,fr
8896,coprocesseur,m,fr
8897,cophin,m,fr
8898,cop,m,fr
8899,copiage,m,fr
8900,copieur,m,fr
8901,copier-coller,m,fr
8902,cookie,m,fr
8903,copeau,m,fr
8904,coolie,m,fr
8905,coordinat,m,fr
8906,convertisseur,m,fr
8907,conventionnalisme,m,fr
8908,contrordre,m,fr
8909,contresens,m,fr
8910,contrepoint,m,fr
8911,contretorpilleur,m,fr
8912,contributeur,m,fr
8913,contrespionnage,m,fr
8914,contrechamp,m,fr
8915,consultant,m,fr
8916,contenu,m,fr
8917,consul,m,fr
8918,consulat,m,fr
8919,continuo,m,fr
8920,contraceptif,m,fr
8921,contacteur,m,fr
8922,constructivisme,m,fr
8923,contraste,m,fr
8924,consolateur,m,fr
8925,conspirateur,m,fr
8926,constitutionnalisme,m,fr
8927,constructeur,m,fr
8928,conseillisme,m,fr
8929,conseilleur,m,fr
8930,conseiller,m,fr
8931,conscrit,m,fr
8932,conquistador,m,fr
8933,connaisseur,m,fr
8934,conseil,m,fr
8935,conjurateur,m,fr
8936,conjoint,m,fr
8937,conjugueur,m,fr
8938,congolais,m,fr
8939,conique,m,fr
8940,conide,m,fr
8941,connil,m,fr
8942,conjungo,m,fr
8943,conglutinant,m,fr
8944,congo,m,fr
8945,congiaire,m,fr
8946,conge,m,fr
8947,conformisme,m,fr
8948,conflit,m,fr
8949,confiseur,m,fr
8950,confirmand,m,fr
8951,confiscateur,m,fr
8952,confinement,m,fr
8953,confetti,m,fr
8954,confessionnalisme,m,fr
8955,confesseur,m,fr
8956,confectionneur,m,fr
8957,confessionnal,m,fr
8958,concubin,m,fr
8959,concours,m,fr
8960,concombre,m,fr
8961,concile,m,fr
8962,comte,m,fr
8963,concert,m,fr
8964,conclaviste,m,fr
8965,compteur,m,fr
8966,concordat,m,fr
8967,compte-gouttes,m,fr
8968,compte-goutte,m,fr
8969,composteur,m,fr
8970,comptage,m,fr
8971,complexe,m,fr
8972,compresseur,m,fr
8973,compost,m,fr
8974,compostage,m,fr
8975,composite,m,fr
8976,compositeur,m,fr
8977,complet,m,fr
8978,compilateur,m,fr
8979,communautarisme,m,fr
8980,compacteur,m,fr
8981,communard,m,fr
8982,commissariat,m,fr
8983,comparatif,m,fr
8984,commissaire-priseur,m,fr
8985,compas,m,fr
8986,commercial,m,fr
8987,commettant,m,fr
8988,commerce,m,fr
8989,commensal,m,fr
8990,commentateur,m,fr
8991,commentaire,m,fr
8992,commensalisme,m,fr
8993,commandement,m,fr
8994,commando,m,fr
8995,commencement,m,fr
8996,commanditaire,m,fr
8997,commandeur,m,fr
8998,comique,m,fr
8999,colvert,m,fr
9000,colonel,m,fr
9001,coloriage,m,fr
9002,colt,m,fr
9003,colosse,m,fr
9004,colley,m,fr
9005,colis,m,fr
9006,collembole,m,fr
9007,collectionneur,m,fr
9008,colin,m,fr
9009,collaborateur,m,fr
9010,collargol,m,fr
9011,cola,m,fr
9012,colloque,m,fr
9013,colcotar,m,fr
9014,colibri,m,fr
9015,coing,m,fr
9016,coin-coin,m,fr
9017,coinstot,m,fr
9018,coi,m,fr
9019,coinsto,m,fr
9020,cogito,m,fr
9021,coffre,m,fr
9022,cognac,m,fr
9023,cognement,m,fr
9024,coin,m,fr
9025,coffre-fort,m,fr
9026,cofrittage,m,fr
9027,coefficient,m,fr
9028,cofacteur,m,fr
9029,codeur,m,fr
9030,cododo,m,fr
9031,cocodinde,m,fr
9032,cocodrie,m,fr
9033,codicille,m,fr
9034,cockney,m,fr
9035,coax,m,fr
9036,cocon,m,fr
9037,cobalticinium,m,fr
9038,coauteur,m,fr
9039,coati,m,fr
9040,cobra,m,fr
9041,cobalt,m,fr
9042,coaxial,m,fr
9043,coccolithophore,m,fr
9044,coassement,m,fr
9045,cloisonnement,m,fr
9046,cloporte,m,fr
9047,clitorisme,m,fr
9048,clocheton,m,fr
9049,cliquettement,m,fr
9050,cliquet,m,fr
9051,coagulum,m,fr
9052,clipper,m,fr
9053,cliquetis,m,fr
9054,clinch,m,fr
9055,clin,m,fr
9056,clintonisme,m,fr
9057,clinicien,m,fr
9058,clinker,m,fr
9059,clip,m,fr
9060,climatiseur,m,fr
9061,clinfoc,m,fr
9062,climat,m,fr
9063,climatisme,m,fr
9064,clignement,m,fr
9065,clignotement,m,fr
9066,clebs,m,fr
9067,cleptoparasitisme,m,fr
9068,claude,m,fr
9069,clavicorde,m,fr
9070,clavier,m,fr
9071,clamp,m,fr
9072,claveau,m,fr
9073,clavecineau,m,fr
9074,clapier,m,fr
9075,clade,m,fr
9076,clavecin,m,fr
9077,clairon,m,fr
9078,citateur,m,fr
9079,ciron,m,fr
9080,ciseleur,m,fr
9081,ciroir,m,fr
9082,cirement,m,fr
9083,cireur,m,fr
9084,circumnavigateur,m,fr
9085,circulateur,m,fr
9086,circuit,m,fr
9087,circonfixe,m,fr
9088,cipaye,m,fr
9089,circovirus,m,fr
9090,cinquantenaire,m,fr
9091,cinghalais,m,fr
9092,cinabre,m,fr
9093,cigarier,m,fr
9094,cimeterre,m,fr
9095,cigarettier,m,fr
9096,cidrier,m,fr
9097,cigare,m,fr
9098,ciblage,m,fr
9099,ciboire,m,fr
9100,chuchotage,m,fr
9101,chrome,m,fr
9102,chuchotis,m,fr
9103,chti,m,fr
9104,chromodynamique,m,fr
9105,chyle,m,fr
9106,chromage,m,fr
9107,choupisson,m,fr
9108,christologie,m,fr
9109,chou-rave,m,fr
9110,chowchow,m,fr
9111,choupinou,m,fr
9112,choupique,m,fr
9113,chou,m,fr
9114,chou-fleur,m,fr
9115,chorizo,m,fr
9116,choral,m,fr
9117,chondroblaste,m,fr
9118,chocolat,m,fr
9119,chondrioconte,m,fr
9120,chlorophytum,m,fr
9121,chloroforme,m,fr
9122,choin,m,fr
9123,chloroplaste,m,fr
9124,chirurgien,m,fr
9125,chlasse,m,fr
9126,chlorhydrate,m,fr
9127,chirographier,m,fr
9128,chiron,m,fr
9129,chlorate,m,fr
9130,chirographe,m,fr
9131,chiot,m,fr
9132,chiraquisme,m,fr
9133,chipotage,m,fr
9134,chineur,m,fr
9135,chipoteur,m,fr
9136,chimou,m,fr
9137,chinchilla,m,fr
9138,chiendent,m,fr
9139,chimisme,m,fr
9140,chimiotrophe,m,fr
9141,chimiquier,m,fr
9142,chien-garou,m,fr
9143,chienchien,m,fr
9144,chlore,m,fr
9145,chien,m,fr
9146,chichi,m,fr
9147,chicot,m,fr
9148,chibre,m,fr
9149,chicon,m,fr
9150,chicard,m,fr
9151,chichon,m,fr
9152,chicharron,m,fr
9153,chicaneur,m,fr
9154,chianti,m,fr
9155,chiasme,m,fr
9156,chiasma,m,fr
9157,chiaoux,m,fr
9158,chiaux,m,fr
9159,chiac,m,fr
9160,chibouk,m,fr
9161,chevron,m,fr
9162,chialeux,m,fr
9163,chez-soi,m,fr
9164,cheyenne,m,fr
9165,chevrier,m,fr
9166,chewing-gum,m,fr
9167,chevreuil,m,fr
9168,chevalet,m,fr
9169,chevrotin,m,fr
9170,chevet,m,fr
9171,chevreau,m,fr
9172,chevalement,m,fr
9173,cheval-vapeur,m,fr
9174,cheval-garou,m,fr
9175,cherry,m,fr
9176,cheval-diable,m,fr
9178,cherokee,m,fr
9179,chervis,m,fr
9180,chergui,m,fr
9181,chercheur,m,fr
9182,cheminement,m,fr
9183,chenet,m,fr
9184,chenal,m,fr
9185,chenin,m,fr
9186,chemin,m,fr
9187,chemineau,m,fr
9188,chelin,m,fr
9189,chelem,m,fr
9190,cheikhat,m,fr
9191,cheik,m,fr
9192,cheikh,m,fr
9193,chef,m,fr
9194,chauffeur,m,fr
9195,cheddar,m,fr
9196,chauffoir,m,fr
9197,chatteur,m,fr
9198,chauffard,m,fr
9199,chaud-froid,m,fr
9200,chauffe-eau,m,fr
9201,chatouilleur,m,fr
9202,chaton,m,fr
9203,chatouillement,m,fr
9204,chatoiement,m,fr
9205,chateaubriant,m,fr
9206,chat-tigre,m,fr
9207,chat-garou,m,fr
9208,chateaubriand,m,fr
9209,chat-huant,m,fr
9210,chat,m,fr
9211,chasseur,m,fr
9212,chasseur-cueilleur,m,fr
9213,charlatan,m,fr
9214,chasil,m,fr
9215,check,m,fr
9216,charretier,m,fr
9217,chassepot,m,fr
9218,chartisme,m,fr
9219,charlatanisme,m,fr
9220,chardonnay,m,fr
9221,chargeon,m,fr
9222,charabia,m,fr
9223,charbonnier,m,fr
9224,chardonneret,m,fr
9225,chapelet,m,fr
9226,chaos,m,fr
9227,chapelier,m,fr
9228,chapardage,m,fr
9229,chancel,m,fr
9230,chanvre,m,fr
9231,chaouch,m,fr
9232,chapon,m,fr
9233,chaouche,m,fr
9234,chanturgue,m,fr
9235,chamelier,m,fr
9236,champ',m,fr
9237,chamallow,m,fr
9238,chambard,m,fr
9239,chambardement,m,fr
9240,chamaillis,m,fr
9241,chamanisme,m,fr
9242,chamailleur,m,fr
9243,chaman,m,fr
9244,cham,m,fr
9245,chalutier,m,fr
9246,chalut,m,fr
9247,challenge,m,fr
9248,chalumeau,m,fr
9249,chalutage,m,fr
9250,chalon,m,fr
9251,chaleureux,m,fr
9252,challengeur,m,fr
9253,chalet,m,fr
9254,chaland,m,fr
9255,chalcanthe,m,fr
9256,chah,m,fr
9257,chalef,m,fr
9258,chabot,m,fr
9259,ceste,m,fr
9260,cestreau,m,fr
9261,cercope,m,fr
9262,certificateur,m,fr
9263,cercle,m,fr
9264,cerceau,m,fr
9265,cerclage,m,fr
9266,centrosome,m,fr
9267,centrage,m,fr
9268,centralisme,m,fr
9269,centime,m,fr
9270,centikatal,m,fr
9271,centon,m,fr
9272,centenier,m,fr
9273,centilitre,m,fr
9274,centigramme,m,fr
9275,centavo,m,fr
9276,centibar,m,fr
9277,cautionnement,m,fr
9278,cataplasme,m,fr
9279,cataphote,m,fr
9280,catalogue,m,fr
9281,causatif,m,fr
9282,casuiste,m,fr
9283,catananche,m,fr
9284,catalyseur,m,fr
9285,catamaran,m,fr
9286,catadioptre,m,fr
9287,casque,m,fr
9288,casino,m,fr
9289,catalanisme,m,fr
9290,cassage,m,fr
9291,castillan,m,fr
9292,casse-briques,m,fr
9293,cascadeur,m,fr
9294,casse-croute,m,fr
9295,casier,m,fr
9296,cassoulet,m,fr
9297,cashmere,m,fr
9298,caryon,m,fr
9299,cartonnage,m,fr
9300,cartogramme,m,fr
9301,carrelet,m,fr
9302,cartier,m,fr
9303,caron,m,fr
9304,caroubier,m,fr
9305,carottier,m,fr
9306,carotteur,m,fr
9307,carnichot,m,fr
9308,carnivore,m,fr
9309,carnier,m,fr
9310,carme,m,fr
9311,carnavaleux,m,fr
9312,cardiographe,m,fr
9313,cardigan,m,fr
9314,carmeltazite,m,fr
9315,carlin,m,fr
9316,cas,m,fr
9317,carcinologie,m,fr
9318,carcajou,m,fr
9319,carburateur,m,fr
9320,cardan,m,fr
9321,carboplatine,m,fr
9322,carbosulfure,m,fr
9323,caramel,m,fr
9324,carbonarisme,m,fr
9325,caravanier,m,fr
9326,carambolage,m,fr
9327,caracul,m,fr
9329,carabin,m,fr
9330,capot,m,fr
9331,caquenlit,m,fr
9332,caquet,m,fr
9333,capital,m,fr
9334,caporalisme,m,fr
9335,caprifiguier,m,fr
9336,caquelon,m,fr
9337,captif,m,fr
9338,capillaire,m,fr
9339,capacitaire,m,fr
9340,capitoulat,m,fr
9341,capilliculteur,m,fr
9342,canyon,m,fr
9343,canut,m,fr
9344,cap,m,fr
9345,caoua,m,fr
9346,canyonisme,m,fr
9347,cantonnement,m,fr
9348,cantoniste,m,fr
9349,cantonais,m,fr
9350,cantilever,m,fr
9351,canthaxanthine,m,fr
9352,cantique,m,fr
9353,cantinier,m,fr
9354,cantabile,m,fr
9355,canotier,m,fr
9357,cantal,m,fr
9358,cantauteur,m,fr
9359,canon,m,fr
9360,canoteur,m,fr
9361,canasson,m,fr
9362,canard,m,fr
9363,canotage,m,fr
9364,cannelloni,m,fr
9365,canadair,m,fr
9366,campement,m,fr
9367,campane,m,fr
9368,camping,m,fr
9369,camouflet,m,fr
9370,cambrement,m,fr
9371,cambiste,m,fr
9372,calypso,m,fr
9373,cambium,m,fr
9374,camard,m,fr
9375,calvaire,m,fr
9376,calque,m,fr
9377,calva,m,fr
9378,calus,m,fr
9379,caloyer,m,fr
9380,camail,m,fr
9381,calvinisme,m,fr
9382,calot,m,fr
9383,calotin,m,fr
9384,calomel,m,fr
9385,calorification,m,fr
9386,calme,m,fr
9387,calumet,m,fr
9388,calice,m,fr
9389,calomniateur,m,fr
9390,calligramme,m,fr
9391,californate,m,fr
9392,caldarium,m,fr
9393,calife,m,fr
9394,calage,m,fr
9395,calepin,m,fr
9396,calambac,m,fr
9397,caillebotis,m,fr
9398,caftan,m,fr
9399,cailloutis,m,fr
9400,caille-lait,m,fr
9401,cahot,m,fr
9402,cafier,m,fr
9403,cagot,m,fr
9404,cadratin,m,fr
9405,cadmate,m,fr
9406,caca,m,fr
9407,cacaotier,m,fr
9408,cabriolet,m,fr
9409,cachicame,m,fr
9410,cache-sexe,m,fr
9411,cabotier,m,fr
9412,cacographe,m,fr
9413,byzantinisme,m,fr
9414,c*l,m,fr
9415,buveur,m,fr
9416,buvard,m,fr
9417,butyle,m,fr
9418,butome,m,fr
9419,butoir,m,fr
9420,cake,m,fr
9421,butor,m,fr
9422,buttereau,m,fr
9423,butyrate,m,fr
9424,business,m,fr
9425,buteur,m,fr
9426,butin,m,fr
9427,butineur,m,fr
9428,businessman,m,fr
9429,buron,m,fr
9430,burgonde,m,fr
9431,bureau,m,fr
9432,butanol,m,fr
9433,burlingue,m,fr
9434,bupreste,m,fr
9435,bulletin,m,fr
9436,bulldog,m,fr
9437,building,m,fr
9438,burkini,m,fr
9439,bungalow,m,fr
9440,bulbe,m,fr
9441,buggy,m,fr
9442,buffle,m,fr
9443,bug,m,fr
9444,buccinateur,m,fr
9445,bucheron,m,fr
9446,bubale,m,fr
9447,buandier,m,fr
9448,brusquerie,m,fr
9449,bryozoaire,m,fr
9450,bryone,m,fr
9451,bruxisme,m,fr
9452,brutal,m,fr
9453,brunisseur,m,fr
9455,brusc,m,fr
9456,brunissement,m,fr
9457,brun,m,fr
9458,brumisateur,m,fr
9459,brunch,m,fr
9460,brushing,m,fr
9461,brumaire,m,fr
9462,bruiteur,m,fr
9463,bruissement,m,fr
9464,bruitage,m,fr
9465,bruit,m,fr
9466,brugnonier,m,fr
9467,broyeur,m,fr
9468,brugnon,m,fr
9469,bruccio,m,fr
9470,bruant,m,fr
9471,broyat,m,fr
9472,brownie,m,fr
9473,broyage,m,fr
9474,brouzouf,m,fr
9475,brouilleur,m,fr
9476,broussard,m,fr
9477,brouillon,m,fr
9478,broute-minou,m,fr
9479,broutard,m,fr
9480,brouhaha,m,fr
9481,broutement,m,fr
9482,brouillard,m,fr
9483,brouillage,m,fr
9484,brome,m,fr
9485,brouillement,m,fr
9486,bromate,m,fr
9487,brolique,m,fr
9488,broguin,m,fr
9489,brochet,m,fr
9490,brodequin,m,fr
9491,broiement,m,fr
9492,brocheur,m,fr
9493,brocoli,m,fr
9494,brouet,m,fr
9495,brin,m,fr
9496,brocantage,m,fr
9497,brodeur,m,fr
9498,brise-glace,m,fr
9499,bridgeur,m,fr
9500,brocciu,m,fr
9501,bricoleur,m,fr
9502,bricolage,m,fr
9503,brigantin,m,fr
9504,breuvage,m,fr
9505,brevet,m,fr
9506,bredele,m,fr
9507,bredouilleur,m,fr
9508,brisant,m,fr
9509,bredouillement,m,fr
9510,break,m,fr
9511,bravo,m,fr
9512,breton,m,fr
9513,brave,m,fr
9514,brasseur,m,fr
9515,bravache,m,fr
9517,brassal,m,fr
9518,brasier,m,fr
9519,brassart,m,fr
9520,brassar,m,fr
9521,breaker,m,fr
9522,brayer,m,fr
9523,brasage,m,fr
9524,brassard,m,fr
9525,brassage,m,fr
9526,brasero,m,fr
9527,braquage,m,fr
9528,bras,m,fr
9529,braqueur,m,fr
9530,braquet,m,fr
9531,branleur,m,fr
9532,brandy,m,fr
9533,branlement,m,fr
9534,branle,m,fr
9535,branle-bas,m,fr
9536,branchage,m,fr
9537,braquemard,m,fr
9538,branduit,m,fr
9539,braiment,m,fr
9540,bramement,m,fr
9541,branchiostome,m,fr
9542,brahmine,m,fr
9543,brandon,m,fr
9544,braiement,m,fr
9545,boycottage,m,fr
9546,brachypode,m,fr
9547,boyard,m,fr
9548,bout,m,fr
9549,bouton-d'or,m,fr
9550,boxon,m,fr
9551,bousilleur,m,fr
9552,boutoir,m,fr
9553,bousier,m,fr
9554,bouseux,m,fr
9555,bousin,m,fr
9556,bourreau,m,fr
9557,boursicoteur,m,fr
9558,bourrelet,m,fr
9559,boursouflement,m,fr
9560,boursier,m,fr
9561,bousard,m,fr
9562,bourriquet,m,fr
9563,bourguibisme,m,fr
9564,bourgeonnement,m,fr
9565,bouquin,m,fr
9566,bourlingueur,m,fr
9567,boulot,m,fr
9568,bourdon,m,fr
9569,bourgogne,m,fr
9570,boulotteur,m,fr
9571,bouletteux,m,fr
9572,boujadi,m,fr
9573,bouif,m,fr
9574,boulangisme,m,fr
9575,bouillonnement,m,fr
9576,bouilleur,m,fr
9577,bougonneur,m,fr
9578,bougnat,m,fr
9579,bougeoir,m,fr
9580,boulanger,m,fr
9581,bougainvillier,m,fr
9582,boudoir,m,fr
9583,bouffi,m,fr
9584,boug,m,fr
9585,bouffon,m,fr
9586,bouddha,m,fr
9587,bouge,m,fr
9588,bouffeur,m,fr
9589,bouclage,m,fr
9590,bouclier,m,fr
9591,bouctein,m,fr
9592,boucaud,m,fr
9593,bouc,m,fr
9594,boucanier,m,fr
9595,bouche-trou,m,fr
9596,botteleur,m,fr
9597,bore,m,fr
9598,bottin,m,fr
9599,bouana,m,fr
9600,bordereau,m,fr
9601,botaniseur,m,fr
9602,borane,m,fr
9603,bordiguisme,m,fr
9604,bordement,m,fr
9605,boomerang,m,fr
9606,borborygme,m,fr
9607,bootlegger,m,fr
9608,botox,m,fr
9609,boo,m,fr
9610,boomer,m,fr
9611,bonze,m,fr
9612,bonbon,m,fr
9613,bond,m,fr
9614,bookmaker,m,fr
9615,bondissement,m,fr
9616,bombyx,m,fr
9617,bombeur,m,fr
9618,bombasin,m,fr
9619,bombardon,m,fr
9620,bombardier-torpilleur,m,fr
9621,bombage,m,fr
9622,bomber,m,fr
9623,bombardement,m,fr
9624,bolosse,m,fr
9625,bolos,m,fr
9626,bolivar,m,fr
9627,bolivarisme,m,fr
9628,bombardier,m,fr
9629,bolon,m,fr
9630,bolide,m,fr
9631,bolivarianisme,m,fr
9632,bolet,m,fr
9633,bol,m,fr
9634,bot,m,fr
9635,bolchevisme,m,fr
9636,boko,m,fr
9637,boitier,m,fr
9638,boisseau,m,fr
9639,boitement,m,fr
9640,boit-sans-soif,m,fr
9641,boiteux,m,fr
9642,boisselier,m,fr
9643,bois,m,fr
9644,boisement,m,fr
9645,boiler,m,fr
9646,boguet,m,fr
9647,bogey,m,fr
9648,bogoss,m,fr
9649,bogie,m,fr
9650,boguey,m,fr
9651,boeuf,m,fr
9652,bog,m,fr
9653,bluff,m,fr
9654,bocage,m,fr
9655,bocal,m,fr
9656,bock,m,fr
9657,bocard,m,fr
9658,bluejean,m,fr
9659,blouson,m,fr
9660,bohrium,m,fr
9661,bogatyr,m,fr
9662,blues,m,fr
9663,bloqueur,m,fr
9664,bloomer,m,fr
9665,blondinet,m,fr
9666,blog,m,fr
9667,blogueur,m,fr
9668,blond,m,fr
9669,blockbuster,m,fr
9670,bodybuilding,m,fr
9671,blockhaus,m,fr
9672,blocus,m,fr
9673,bloggeur,m,fr
9674,blogue,m,fr
9675,bloc-note,m,fr
9676,bloc-notes,m,fr
9677,bleuissement,m,fr
9678,bliaud,m,fr
9679,blocage,m,fr
9680,bleuet,m,fr
9681,blindage,m,fr
9682,bliaut,m,fr
9683,blettissement,m,fr
9684,bleu,m,fr
9685,bled,m,fr
9686,blizzard,m,fr
9687,blastodisque,m,fr
9688,blastopore,m,fr
9689,blastoderme,m,fr
9690,blende,m,fr
9691,blaste,m,fr
9692,blastocyste,m,fr
9693,blanco,m,fr
9694,blasonnement,m,fr
9695,blanchisseur,m,fr
9696,blanchon,m,fr
9697,blase,m,fr
9698,blasement,m,fr
9699,blanchiment,m,fr
9700,blanchissant,m,fr
9701,blanchissement,m,fr
9702,blanquisme,m,fr
9703,blason,m,fr
9704,blanc-seing,m,fr
9705,blanchet,m,fr
9706,blanchissage,m,fr
9707,blanc-estoc,m,fr
9708,blanc,m,fr
9709,blanc-manger,m,fr
9710,blair,m,fr
9711,blagueur,m,fr
9712,bla-bla-bla,m,fr
9713,black-bottom,m,fr
9714,blackboulage,m,fr
9715,bizuth,m,fr
9716,bizut,m,fr
9717,blaireau,m,fr
9718,bivouac,m,fr
9719,bizet,m,fr
9720,bla-bla,m,fr
9721,bizou,m,fr
9722,bizutage,m,fr
9723,bivalve,m,fr
9724,bit,m,fr
9725,bitumier,m,fr
9726,bitumage,m,fr
9727,bistre,m,fr
9728,bitord,m,fr
9729,bistrot,m,fr
9730,bistrage,m,fr
9731,bisteu,m,fr
9732,bistouri,m,fr
9733,bistro,m,fr
9734,bitume,m,fr
9735,biotype,m,fr
9736,bisexuel,m,fr
9737,biome,m,fr
9738,biplan,m,fr
